Record number	ORF	Batch	Collection	Plate	Row	Col	Comment
30282	YEL041W	chr5_2	Hom Dip	33	D	5	
30283	YEL042W	chr5_2	Hom Dip	33	D	6	
30284	YEL043W	chr5_2	Hom Dip	33	D	7	
30285	YEL044W	chr5_2	Hom Dip	33	D	8	
30286	YEL045C	chr5_2	Hom Dip	33	D	9	
30287	YEL046C	chr5_2	Hom Dip	33	D	10	
30288	YEL047C	chr5_2	Hom Dip	33	D	11	
30289	YEL048C	chr5_2	Hom Dip	33	D	12	
30290	YEL049W	chr5_2	Hom Dip	33	E	1	
30291	YEL050C	chr5_2	Hom Dip	33	E	2	Uncharacterized content
30292	YEL051W	chr5_2	Hom Dip	33	E	3	
30293	YEL052W	chr5_2	Hom Dip	33	E	4	
30294	YEL053C	chr5_2	Hom Dip	33	E	5	
30295	YEL054C	chr5_2	Hom Dip	33	E	6	
30297	YEL056W	chr5_2	Hom Dip	33	E	7	
30298	YEL057C	chr5_2	Hom Dip	33	E	8	
30301	YEL059W	chr5_2	Hom Dip	33	E	9	
30302	YEL060C	chr5_2	Hom Dip	33	E	10	
30303	YEL061C	chr5_2	Hom Dip	33	E	11	
30304	YEL062W	chr5_2	Hom Dip	33	E	12	
30305	YEL063C	chr5_2	Hom Dip	33	F	1	
30306	YEL064C	chr5_2	Hom Dip	33	F	2	
30307	YEL065W	chr5_2	Hom Dip	33	F	3	
30308	YEL066W	chr5_2	Hom Dip	33	F	4	
30309	YEL067C	chr5_2	Hom Dip	33	F	5	
30310	YEL068C	chr5_2	Hom Dip	33	F	6	
30313	YEL071W	chr5_2	Hom Dip	33	F	7	
30314	YEL072W	chr5_2	Hom Dip	33	F	8	
30322	YER001W	chr5_2	Hom Dip	33	F	9	
30323	YER002W	chr5_2	Hom Dip	33	F	10	
30325	YER004W	chr5_2	Hom Dip	33	F	11	
30326	YER005W	chr5_2	Hom Dip	33	F	12	
30328	YER007C-A	chr5_2	Hom Dip	33	G	1	
30329	YER007W	chr5_2	Hom Dip	33	G	2	
30332	YER010C	chr5_2	Hom Dip	33	G	3	
30333	YER011W	chr5_2	Hom Dip	33	G	4	
30336	YER014W		Hom Dip	33	G	5	Uncharacterized content
30145	YER014C-A	chr5_3	Hom Dip	33	G	6	Uncharacterized content
30147	YER016W	chr5_3	Hom Dip	33	G	7	
30148	YER017C	chr5_3	Hom Dip	33	G	8	Uncharacterized content
30150	YER019W	chr5_3	Hom Dip	33	G	9	
30151	YER019C-A	chr5_3	Hom Dip	33	G	10	
30152	YER020W	chr5_3	Hom Dip	33	G	11	
30156	YER024W	chr5_3	Hom Dip	33	G	12	
30160	YER028C	chr5_3	Hom Dip	33	H	1	
30162	YER030W	chr5_3	Hom Dip	33	H	2	
30164	YER032W	chr5_3	Hom Dip	33	H	3	
30165	YER033C	chr5_3	Hom Dip	33	H	4	
30166	YER034W	chr5_3	Hom Dip	33	H	5	
30171	YER038W-A	chr5_3	Hom Dip	33	H	6	
30172	YER039C	chr5_3	Hom Dip	33	H	7	
30173	YER040W	chr5_3	Hom Dip	33	H	8	
30174	YER041W	chr5_3	Hom Dip	33	H	9	
30175	YER042W	chr5_3	Hom Dip	33	H	10	
30177	YER044C	chr5_3	Hom Dip	33	H	11	
30178	YER044C-A	chr5_3	Hom Dip	33	H	12	
30179	YER045C	chr5_3	Hom Dip	34	A	1	
30181	YER046W-A	chr5_3	Hom Dip	34	A	2	
30182	YER047C	chr5_3	Hom Dip	34	A	3	
30183	YER048C	chr5_3	Hom Dip	34	A	4	
30184	YER049W	chr5_3	Hom Dip	34	A	5	
30185	YER050C	chr5_3	Hom Dip	34	A	6	Uncharacterized content
30186	YER051W	chr5_3	Hom Dip	34	A	7	
30187	YER052C	chr5_3	Hom Dip	34	A	8	
30188	YER053C	chr5_3	Hom Dip	34	A	9	
30189	YER054C	chr5_3	Hom Dip	34	A	10	
30190	YER055C	chr5_3	Hom Dip	34	A	11	
30191	YER056C	chr5_3	Hom Dip	34	A	12	
30192	YER056C-A	chr5_3	Hom Dip	34	B	1	
30193	YER057C	chr5_3	Hom Dip	34	B	2	
30194	YER058W	chr5_3	Hom Dip	34	B	3	Uncharacterized content
30195	YER059W	chr5_3	Hom Dip	34	B	4	
30196	YER060W	chr5_3	Hom Dip	34	B	5	
30197	YER060W-A	chr5_3	Hom Dip	34	B	6	
30198	YER061C	chr5_3	Hom Dip	34	B	7	Uncharacterized content
30199	YER062C	chr5_3	Hom Dip	34	B	8	
30202	YER065C	chr5_3	Hom Dip	34	B	9	
30204	YER066C-A	chr5_3	Hom Dip	34	B	10	
30205	YER067W	chr5_3	Hom Dip	34	B	11	
30206	YER067C-A	chr5_3	Hom Dip	34	B	12	
30207	YER068W	chr5_3	Hom Dip	34	C	1	Uncharacterized content
30208	YER068C-A	chr5_3	Hom Dip	34	C	2	
30209	YER069W	chr5_3	Hom Dip	34	C	3	
30210	YER070W	chr5_3	Hom Dip	34	C	4	Uncharacterized content
30211	YER071C	chr5_3	Hom Dip	34	C	5	
30212	YER072W	chr5_3	Hom Dip	34	C	6	
30213	YER073W	chr5_3	Hom Dip	34	C	7	
30214	YER074W	chr5_3	Hom Dip	34	C	8	
30215	YER075C	chr5_3	Hom Dip	34	C	9	
30219	YER079W	chr5_3	Hom Dip	34	C	11	
30220	YER080W	chr5_3	Hom Dip	34	C	12	
30221	YER081W	chr5_3	Hom Dip	34	D	1	
30223	YER083C	chr5_3	Hom Dip	34	D	2	
30224	YER084W	chr5_3	Hom Dip	34	D	3	
30225	YER085C	chr5_3	Hom Dip	34	D	4	
30226	YER086W	chr5_3	Hom Dip	34	D	5	
30227	YER087W	chr5_3	Hom Dip	34	D	6	Uncharacterized content
30228	YER087C-A	chr5_3	Hom Dip	34	D	7	
35622	YFL006W	chr6_1	Hom Dip	34	D	8	
35627	YFL011W	chr6_1	Hom Dip	34	D	9	
35633	YFL015C	chr6_1	Hom Dip	34	D	10	
35636	YFL018C	chr6_1	Hom Dip	34	D	11	Uncharacterized content
35639	YFL020C	chr6_1	Hom Dip	34	D	12	
35640	YFL021W	chr6_1	Hom Dip	34	E	1	
35642	YFL023W	chr6_1	Hom Dip	34	E	2	
35644	YFL025C	chr6_1	Hom Dip	34	E	3	
35646	YFL027C	chr6_1	Hom Dip	34	E	4	
35647	YFL028C	chr6_1	Hom Dip	34	E	5	
35649	YFL030W	chr6_1	Hom Dip	34	E	6	
35650	YFL031W	chr6_1	Hom Dip	34	E	7	
35651	YFL032W	chr6_1	Hom Dip	34	E	8	
35653	YFL034W	chr6_1	Hom Dip	34	E	9	
35656	YFL035C-B	chr6_1	Hom Dip	34	E	10	
35657	YFL036W	chr6_1	Hom Dip	34	E	11	
35661	YFL040W	chr6_1	Hom Dip	34	E	12	
35662	YFL041W	chr6_1	Hom Dip	34	F	1	
35664	YFL043C	chr6_1	Hom Dip	34	F	2	
35665	YFL044C	chr6_1	Hom Dip	34	F	3	
35667	YFL046W	chr6_1	Hom Dip	34	F	4	
35668	YFL047W	chr6_1	Hom Dip	34	F	5	
35669	YFL048C	chr6_1	Hom Dip	34	F	6	
35670	YFL049W	chr6_1	Hom Dip	34	F	7	
35671	YFL050C	chr6_1	Hom Dip	34	F	8	
35672	YFL051C	chr6_1	Hom Dip	34	F	9	
35673	YFL052W	chr6_1	Hom Dip	34	F	10	
35674	YFL053W	chr6_1	Hom Dip	34	F	11	
35675	YFL054C	chr6_1	Hom Dip	34	F	12	
35676	YFL055W	chr6_1	Hom Dip	34	G	1	
35677	YFL056C	chr6_1	Hom Dip	34	G	2	
35680	YFR001W	chr6_1	Hom Dip	34	G	3	Uncharacterized content
35685	YFR006W	chr6_1	Hom Dip	34	G	4	
35686	YFR007W	chr6_1	Hom Dip	34	G	5	
35687	YFR008W	chr6_1	Hom Dip	34	G	6	
35688	YFR009W	chr6_1	Hom Dip	34	G	7	
35689	YFR010W	chr6_1	Hom Dip	34	G	8	
35691	YFR012W	chr6_1	Hom Dip	34	G	9	
35693	YFR014C	chr6_1	Hom Dip	34	G	10	
35694	YFR015C	chr6_1	Hom Dip	34	G	11	
35695	YFR016C	chr6_1	Hom Dip	34	G	12	
35696	YFR017C	chr6_1	Hom Dip	34	H	1	
35697	YFR018C	chr6_1	Hom Dip	34	H	2	
35699	YFR020W	chr6_1	Hom Dip	34	H	3	
35700	YFR021W	chr6_1	Hom Dip	34	H	4	
35701	YFR022W	chr6_1	Hom Dip	34	H	5	
35702	YFR023W	chr6_1	Hom Dip	34	H	6	
35704	YFR024C-A	chr6_1	Hom Dip	34	H	7	
35706	YFR026C	chr6_1	Hom Dip	34	H	8	
35712	YFR031C-A	chr6_1	Hom Dip	34	H	9	
34370	YGL002W	chr7_1	Hom Dip	34	H	10	
34371	YGL003C	chr7_1	Hom Dip	34	H	11	
34373	YGL005C	chr7_1	Hom Dip	34	H	12	
34374	YGL006W	chr7_1	Hom Dip	35	A	1	
34375	YGL007W	chr7_1	Hom Dip	35	A	2	
34377	YGL009C	chr7_1	Hom Dip	35	A	3	
34378	YGL010W	chr7_1	Hom Dip	35	A	4	
34380	YGL012W	chr7_1	Hom Dip	35	A	5	
34381	YGL013C	chr7_1	Hom Dip	35	A	6	
34382	YGL014W	chr7_1	Hom Dip	35	A	7	
34383	YGL015C	chr7_1	Hom Dip	35	A	8	
34384	YGL016W	chr7_1	Hom Dip	35	A	9	
34387	YGL019W	chr7_1	Hom Dip	35	A	10	
34389	YGL021W	chr7_1	Hom Dip	35	A	11	
34393	YGL025C	chr7_1	Hom Dip	35	A	12	
34394	YGL026C	chr7_1	Hom Dip	35	B	1	
34395	YGL027C	chr7_1	Hom Dip	35	B	2	
34396	YGL028C	chr7_1	Hom Dip	35	B	3	
34399	YGL031C	chr7_1	Hom Dip	35	B	4	Uncharacterized content
34400	YGL032C	chr7_1	Hom Dip	35	B	5	
34402	YGL034C	chr7_1	Hom Dip	35	B	6	
34407	YGL039W	chr7_1	Hom Dip	35	B	7	
34409	YGL041C	chr7_1	Hom Dip	35	B	8	
34411	YGL043W	chr7_1	Hom Dip	35	B	9	
34413	YGL045W	chr7_1	Hom Dip	35	B	10	
34414	YGL046W	chr7_1	Hom Dip	35	B	11	
34418	YGL050W	chr7_1	Hom Dip	35	B	12	
34420	YGL053W	chr7_1	Hom Dip	35	C	1	
34421	YGL054C	chr7_1	Hom Dip	35	C	2	
34423	YGL056C	chr7_1	Hom Dip	35	C	3	
34425	YGL058W	chr7_1	Hom Dip	35	C	4	Uncharacterized content
34426	YGL059W	chr7_1	Hom Dip	35	C	5	
34427	YGL060W	chr7_1	Hom Dip	35	C	6	
34429	YGL062W	chr7_1	Hom Dip	35	C	7	
34433	YGL066W	chr7_1	Hom Dip	35	C	8	
34434	YGL067W	chr7_1	Hom Dip	35	C	9	
34437	YGL070C	chr7_1	Hom Dip	35	C	10	Uncharacterized content
34439	YGL072C	chr7_1	Hom Dip	35	C	12	
34444	YGL077C	chr7_1	Hom Dip	35	D	1	
34445	YGL078C	chr7_1	Hom Dip	35	D	2	
34446	YGL079W	chr7_1	Hom Dip	35	D	3	
34447	YGL080W	chr7_1	Hom Dip	35	D	4	
34449	YGL082W	chr7_1	Hom Dip	35	D	5	
34451	YGL084C	chr7_1	Hom Dip	35	D	6	
34452	YGL085W	chr7_1	Hom Dip	35	D	7	
34453	YGL086W	chr7_1	Hom Dip	35	D	8	
34454	YGL087C	chr7_1	Hom Dip	35	D	9	
34456	YGL089C	chr7_1	Hom Dip	35	D	10	
34457	YGL090W	chr7_1	Hom Dip	35	D	11	
34561	YGL194C	chr7_3	Hom Dip	35	D	12	
34562	YGL195W	chr7_3	Hom Dip	35	E	1	
34563	YGL196W	chr7_3	Hom Dip	35	E	2	
34564	YGL197W	chr7_3	Hom Dip	35	E	3	
34565	YGL198W	chr7_3	Hom Dip	35	E	4	
34567	YGL200C	chr7_3	Hom Dip	35	E	5	
34569	YGL202W	chr7_3	Hom Dip	35	E	6	
34570	YGL203C	chr7_3	Hom Dip	35	E	7	
34571	YGL205W	chr7_3	Hom Dip	35	E	8	
34572	YGL206C	chr7_3	Hom Dip	35	E	9	Uncharacterized content
34574	YGL208W	chr7_3	Hom Dip	35	E	10	
34575	YGL209W	chr7_3	Hom Dip	35	E	11	
34576	YGL210W	chr7_3	Hom Dip	35	E	12	
34577	YGL211W	chr7_3	Hom Dip	35	F	1	
34578	YGL212W	chr7_3	Hom Dip	35	F	2	
34579	YGL213C	chr7_3	Hom Dip	35	F	3	
34581	YGL215W	chr7_3	Hom Dip	35	F	4	
34582	YGL216W	chr7_3	Hom Dip	35	F	5	
34586	YGL220W	chr7_3	Hom Dip	35	F	6	
34587	YGL221C	chr7_3	Hom Dip	35	F	7	
34588	YGL222C	chr7_3	Hom Dip	35	F	8	
34589	YGL223C	chr7_3	Hom Dip	35	F	9	
34590	YGL224C	chr7_3	Hom Dip	35	F	10	
34592	YGL226C-A	chr7_3	Hom Dip	35	F	11	
34593	YGL226W	chr7_3	Hom Dip	35	F	12	
34594	YGL227W	chr7_3	Hom Dip	35	G	1	
34595	YGL228W	chr7_3	Hom Dip	35	G	2	
34596	YGL229C	chr7_3	Hom Dip	35	G	3	
34597	YGL230C	chr7_3	Hom Dip	35	G	4	
34598	YGL231C	chr7_3	Hom Dip	35	G	5	
34599	YGL232W	chr7_3	Hom Dip	35	G	6	
34601	YGL234W	chr7_3	Hom Dip	35	G	7	Uncharacterized content
34603	YGL236C	chr7_3	Hom Dip	35	G	8	
34604	YGL237C	chr7_3	Hom Dip	35	G	9	Uncharacterized content
34607	YGL240W	chr7_3	Hom Dip	35	G	10	Uncharacterized content
34608	YGL241W	chr7_3	Hom Dip	35	G	11	
34609	YGL242C	chr7_3	Hom Dip	35	G	12	
34610	YGL243W	chr7_3	Hom Dip	35	H	1	
34611	YGL244W	chr7_3	Hom Dip	35	H	2	
34613	YGL246C	chr7_3	Hom Dip	35	H	3	Uncharacterized content
34615	YGL248W	chr7_3	Hom Dip	35	H	4	
34616	YGL249W	chr7_3	Hom Dip	35	H	5	
34617	YGL250W	chr7_3	Hom Dip	35	H	6	
34618	YGL251C	chr7_3	Hom Dip	35	H	7	
34619	YGL252C	chr7_3	Hom Dip	35	H	8	
34620	YGL253W	chr7_3	Hom Dip	35	H	9	
34621	YGL254W	chr7_3	Hom Dip	35	H	10	
34622	YGL255W	chr7_3	Hom Dip	35	H	11	
34623	YGL256W	chr7_3	Hom Dip	35	H	12	
34634	YGR004W	chr7_3	Hom Dip	36	A	1	
34636	YGR006W	chr7_3	Hom Dip	36	A	2	Uncharacterized content
34637	YGR007W	chr7_3	Hom Dip	36	A	3	
34638	YGR008C	chr7_3	Hom Dip	36	A	4	
34640	YGR010W	chr7_3	Hom Dip	36	A	5	
34642	YGR012W	chr7_3	Hom Dip	36	A	6	
34644	YGR014W	chr7_3	Hom Dip	36	A	7	
34645	YGR015C	chr7_3	Hom Dip	36	A	8	
34646	YGR016W	chr7_3	Hom Dip	36	A	9	
34647	YGR017W	chr7_3	Hom Dip	36	A	10	
34649	YGR019W	chr7_3	Hom Dip	36	A	11	
34650	YGR020C	chr7_3	Hom Dip	36	A	12	
34651	YGR021W	chr7_3	Hom Dip	36	B	1	
34653	YGR023W	chr7_3	Hom Dip	36	B	2	
34656	YGR026W	chr7_3	Hom Dip	36	B	3	
34624	YGL257C	chr7_3	Hom Dip	36	B	4	
34625	YGL258W	chr7_3	Hom Dip	36	B	5	
34626	YGL259W	chr7_3	Hom Dip	36	B	6	
34627	YGL260W	chr7_3	Hom Dip	36	B	7	
34628	YGL261C	chr7_3	Hom Dip	36	B	8	
34629	YGL262W	chr7_3	Hom Dip	36	B	9	
34630	YGL263W	chr7_3	Hom Dip	36	B	10	
34631	YGR001C	chr7_3	Hom Dip	36	B	11	
34633	YGR003W	chr7_3	Hom Dip	36	B	12	
34753	YGR123C	chr7_5	Hom Dip	36	C	1	
34754	YGR124W	chr7_5	Hom Dip	36	C	2	
34755	YGR125W	chr7_5	Hom Dip	36	C	3	
34756	YGR126W	chr7_5	Hom Dip	36	C	4	
34757	YGR127W	chr7_5	Hom Dip	36	C	5	
34759	YGR129W	chr7_5	Hom Dip	36	C	6	
34760	YGR130C	chr7_5	Hom Dip	36	C	7	
34761	YGR131W	chr7_5	Hom Dip	36	C	8	
34762	YGR132C	chr7_5	Hom Dip	36	C	9	
34763	YGR133W	chr7_5	Hom Dip	36	C	10	
34765	YGR135W	chr7_5	Hom Dip	36	C	11	
34766	YGR136W	chr7_5	Hom Dip	36	D	1	
34767	YGR137W	chr7_5	Hom Dip	36	D	2	
34768	YGR138C	chr7_5	Hom Dip	36	D	3	
34769	YGR139W	chr7_5	Hom Dip	36	D	4	
34771	YGR141W	chr7_5	Hom Dip	36	D	5	
34772	YGR142W	chr7_5	Hom Dip	36	D	6	
34773	YGR143W	chr7_5	Hom Dip	36	D	7	
34774	YGR144W	chr7_5	Hom Dip	36	D	8	
34776	YGR146C	chr7_5	Hom Dip	36	D	9	
34778	YGR148C	chr7_5	Hom Dip	36	D	10	
34779	YGR149W	chr7_5	Hom Dip	36	D	11	
34780	YGR150C	chr7_5	Hom Dip	36	D	12	Uncharacterized content
34781	YGR151C	chr7_5	Hom Dip	36	E	1	
34782	YGR152C	chr7_5	Hom Dip	36	E	2	
34783	YGR153W	chr7_5	Hom Dip	36	E	3	
34784	YGR154C	chr7_5	Hom Dip	36	E	4	
34787	YGR157W	chr7_5	Hom Dip	36	E	5	
34789	YGR159C	chr7_5	Hom Dip	36	E	6	
34790	YGR160W	chr7_5	Hom Dip	36	E	7	
34791	YGR161C	chr7_5	Hom Dip	36	E	8	
34793	YGR163W	chr7_5	Hom Dip	36	E	9	
34794	YGR164W	chr7_5	Hom Dip	36	E	10	
34795	YGR165W	chr7_5	Hom Dip	36	E	11	Uncharacterized content
34796	YGR166W	chr7_5	Hom Dip	36	E	12	
34797	YGR167W	chr7_5	Hom Dip	36	F	1	Uncharacterized content
34798	YGR168C	chr7_5	Hom Dip	36	F	2	
34799	YGR169C	chr7_5	Hom Dip	36	F	3	
34800	YGR170W	chr7_5	Hom Dip	36	F	4	
34801	YGR171C	chr7_5	Hom Dip	36	F	5	Uncharacterized content
34803	YGR173W	chr7_5	Hom Dip	36	F	6	
34804	YGR174C	chr7_5	Hom Dip	36	F	7	
34806	YGR176W	chr7_5	Hom Dip	36	F	8	
34807	YGR177C	chr7_5	Hom Dip	36	F	9	
34808	YGR178C	chr7_5	Hom Dip	36	F	10	
34810	YGR180C	chr7_5	Hom Dip	36	F	11	Uncharacterized content
34811	YGR181W	chr7_5	Hom Dip	36	F	12	
34812	YGR182C	chr7_5	Hom Dip	36	G	1	
34813	YGR183C	chr7_5	Hom Dip	36	G	2	
34814	YGR184C	chr7_5	Hom Dip	36	G	3	
34817	YGR187C	chr7_5	Hom Dip	36	G	4	
34819	YGR189C	chr7_5	Hom Dip	36	G	5	
34822	YGR192C	chr7_5	Hom Dip	36	G	6	
34823	YGR193C	chr7_5	Hom Dip	36	G	7	
34824	YGR194C	chr7_5	Hom Dip	36	G	8	
34826	YGR196C	chr7_5	Hom Dip	36	G	9	
34827	YGR197C	chr7_5	Hom Dip	36	G	10	
34829	YGR199W	chr7_5	Hom Dip	36	G	11	
34830	YGR200C	chr7_5	Hom Dip	36	G	12	
34832	YGR202C	chr7_5	Hom Dip	36	H	1	
34833	YGR203W	chr7_5	Hom Dip	36	H	2	
34835	YGR205W	chr7_5	Hom Dip	36	H	3	
34836	YGR206W	chr7_5	Hom Dip	36	H	4	
34837	YGR207C	chr7_5	Hom Dip	36	H	5	
34838	YGR208W	chr7_5	Hom Dip	36	H	6	
34839	YGR209C	chr7_5	Hom Dip	36	H	7	
34842	YGR212W	chr7_5	Hom Dip	36	H	8	
34843	YGR213C	chr7_5	Hom Dip	36	H	9	
34844	YGR214W	chr7_5	Hom Dip	36	H	10	
34845	YGR215W	chr7_5	Hom Dip	36	H	11	Uncharacterized content
34847	YGR217W	chr7_5	Hom Dip	36	H	12	
31393	YIL001W	chr9_1	Hom Dip	37	A	1	
31394	YIL002C	chr9_1	Hom Dip	37	A	2	
31397	YIL005W	chr9_1	Hom Dip	37	A	3	
31403	YIL011W	chr9_1	Hom Dip	37	A	4	
31404	YIL012W	chr9_1	Hom Dip	37	A	5	
31405	YIL013C	chr9_1	Hom Dip	37	A	6	
31406	YIL014W	chr9_1	Hom Dip	37	A	7	
31408	YIL015W	chr9_1	Hom Dip	37	A	8	
31409	YIL016W	chr9_1	Hom Dip	37	A	9	
31410	YIL017C	chr9_1	Hom Dip	37	A	10	
31413	YIL020C	chr9_1	Hom Dip	37	A	11	
31416	YIL023C	chr9_1	Hom Dip	37	A	12	
31417	YIL024C	chr9_1	Hom Dip	37	B	1	
31418	YIL025C	chr9_1	Hom Dip	37	B	2	
31420	YIL027C	chr9_1	Hom Dip	37	B	3	
31421	YIL028W	chr9_1	Hom Dip	37	B	4	
31422	YIL029C	chr9_1	Hom Dip	37	B	5	
31425	YIL032C	chr9_1	Hom Dip	37	B	6	
31427	YIL034C	chr9_1	Hom Dip	37	B	7	
31428	YIL035C	chr9_1	Hom Dip	37	B	8	
31429	YIL036W	chr9_1	Hom Dip	37	B	9	
31430	YIL037C	chr9_1	Hom Dip	37	B	10	
31432	YIL039W	chr9_1	Hom Dip	37	B	11	
31433	YIL040W	chr9_1	Hom Dip	37	B	12	
31434	YIL041W	chr9_1	Hom Dip	37	C	1	
31436	YIL043C	chr9_1	Hom Dip	37	C	2	
31437	YIL044C	chr9_1	Hom Dip	37	C	3	
31438	YIL045W	chr9_1	Hom Dip	37	C	4	
31442	YIL049W	chr9_1	Hom Dip	37	C	5	
31443	YIL050W	chr9_1	Hom Dip	37	C	6	
31446	YIL053W	chr9_1	Hom Dip	37	C	7	
31450	YIL057C	chr9_1	Hom Dip	37	C	8	
31457	YIL064W	chr9_1	Hom Dip	37	C	9	
31458	YIL065C	chr9_1	Hom Dip	37	C	10	
31465	YIL072W	chr9_1	Hom Dip	37	C	11	
31466	YIL073C	chr9_1	Hom Dip	37	C	12	
31469	YIL076W	chr9_1	Hom Dip	37	D	2	
31470	YIL077C	chr9_1	Hom Dip	37	D	3	
31472	YIL079C	chr9_1	Hom Dip	37	D	4	
31475	YIL084C	chr9_1	Hom Dip	37	D	5	
31477	YIL086C	chr9_1	Hom Dip	37	D	6	
31478	YIL087C	chr9_1	Hom Dip	37	D	7	
31479	YIL088C	chr9_1	Hom Dip	37	D	8	
31481	YIL090W	chr9_1	Hom Dip	37	D	9	
31484	YIL093C	chr9_1	Hom Dip	37	D	10	Uncharacterized content
31486	YIL095W	chr9_1	Hom Dip	37	D	11	
31487	YIL096C	chr9_1	Hom Dip	37	D	12	
31488	YIL097W	chr9_1	Hom Dip	37	E	1	
35714	YAL064C-A	chr00_1	Hom Dip	37	E	2	
35716	YBL091C-A		Hom Dip	37	E	3	
35717	YBR269C		Hom Dip	37	E	4	
35719	YBR271W		Hom Dip	37	E	5	
35721	YBR273C		Hom Dip	37	E	6	
35722	YBR274W		Hom Dip	37	E	7	
35725	YBR277C	chr00_1	Hom Dip	37	E	8	
35726	YBR278W	chr00_1	Hom Dip	37	E	9	
35727	YBR279W	chr00_1	Hom Dip	37	E	10	Uncharacterized content
35729	YBR281C	chr00_1	Hom Dip	37	E	11	
35730	YBR282W	chr00_1	Hom Dip	37	E	12	Uncharacterized content
35731	YBR283C	chr00_1	Hom Dip	37	F	1	
35732	YBR284W	chr00_1	Hom Dip	37	F	2	
35733	YBR285W	chr00_1	Hom Dip	37	F	3	
35734	YBR286W	chr00_1	Hom Dip	37	F	4	
35738	YBR290W	chr00_1	Hom Dip	37	F	5	
35739	YBR291C	chr00_1	Hom Dip	37	F	6	
35740	YBR292C	chr00_1	Hom Dip	37	F	7	
35741	YBR293W	chr00_1	Hom Dip	37	F	8	
35743	YBR295W	chr00_1	Hom Dip	37	F	9	
35744	YBR296C	chr00_1	Hom Dip	37	F	10	
35745	YBR297W	chr00_1	Hom Dip	37	F	11	
35746	YBR298C	chr00_1	Hom Dip	37	F	12	
35747	YBR300C	chr00_1	Hom Dip	37	G	1	
35749	YCL001W-A	chr00_1	Hom Dip	37	G	2	
35751	YCR020W-B	chr00_1	Hom Dip	37	G	3	Uncharacterized content
35752	YCR024C	chr00_1	Hom Dip	37	G	4	Uncharacterized content
35753	YCR024C-A	chr00_1	Hom Dip	37	G	5	
35754	YCR025C	chr00_1	Hom Dip	37	G	6	
35755	YCR026C	chr00_1	Hom Dip	37	G	7	
35756	YCR027C	chr00_1	Hom Dip	37	G	8	
35757	YCR028C	chr00_1	Hom Dip	37	G	9	
35760	YCR031C	chr00_1	Hom Dip	37	G	10	
35763	YCR034W	chr00_1	Hom Dip	37	G	11	
35765	YCR036W	chr00_1	Hom Dip	37	G	12	
35766	YCR037C	chr00_1	Hom Dip	37	H	1	
35767	YCR043C	chr00_1	Hom Dip	37	H	2	
35768	YCR044C	chr00_1	Hom Dip	37	H	3	Uncharacterized content
35769	YCR045C	chr00_1	Hom Dip	37	H	4	
35773	YCR049C	chr00_1	Hom Dip	37	H	5	
35774	YCR050C	chr00_1	Hom Dip	37	H	6	
35775	YCR051W	chr00_1	Hom Dip	37	H	7	
35780	YCR059C	chr00_1	Hom Dip	37	H	8	
35782	YCR061W	chr00_1	Hom Dip	37	H	9	
35784	YCR063W	chr00_1	Hom Dip	37	H	10	Uncharacterized content
35786	YCR065W	chr00_1	Hom Dip	37	H	11	
35787	YCR066W	chr00_1	Hom Dip	37	H	12	
35789	YCR068W	chr00_1	Hom Dip	38	A	1	
35791	YCR071C	chr00_1	Hom Dip	38	A	2	Uncharacterized content
35794	YCR073W-A		Hom Dip	38	A	3	
35796	YCR076C	chr00_1	Hom Dip	38	A	4	
35797	YCR077C	chr00_1	Hom Dip	38	A	5	
35798	YCR079W	chr00_1	Hom Dip	38	A	6	
35799	YCR081W	chr00_1	Hom Dip	38	A	7	
35800	YCR082W	chr00_1	Hom Dip	38	A	8	
35803	YCR085W	chr00_1	Hom Dip	38	A	9	
35804	YCR086W	chr00_1	Hom Dip	38	A	10	
35805	YCR087C-A	chr00_1	Hom Dip	38	A	11	
35806	YCR087W	chr00_1	Hom Dip	38	A	12	
36865	YAL012W	chr00_12	Hom Dip	38	B	1	
36866	YAL016W	chr00_12	Hom Dip	38	B	2	Uncharacterized content
36867	YAL047C	chr00_12	Hom Dip	38	B	3	Uncharacterized content
36868	YAL054C	chr00_12	Hom Dip	38	B	4	
36869	YAL058C-A	chr00_12	Hom Dip	38	B	5	
36870	YAR050W	chr00_12	Hom Dip	38	B	6	
36871	YCL006C	chr00_12	Hom Dip	38	B	7	
36874	YCL022C	chr00_12	Hom Dip	38	B	8	
36875	YCL023C	chr00_12	Hom Dip	38	B	9	
36876	YCL038C	chr00_12	Hom Dip	38	B	10	
36877	YCL058C	chr00_12	Hom Dip	38	B	11	
36878	YCL074W	chr00_12	Hom Dip	38	B	12	
36879	YCL075W	chr00_12	Hom Dip	38	C	1	
36880	YCL076W	chr00_12	Hom Dip	38	C	2	
36881	YGL199C	chr00_12	Hom Dip	38	C	3	
36882	YGL214W	chr00_12	Hom Dip	38	C	4	
36883	YGL217C	chr00_12	Hom Dip	38	C	5	
36884	YGL218W	chr00_12	Hom Dip	38	C	6	Uncharacterized content
36885	YGL235W	chr00_12	Hom Dip	38	C	7	
36887	YGR011W	chr00_12	Hom Dip	38	C	8	
36888	YGR018C	chr00_12	Hom Dip	38	C	9	
36889	YGR022C	chr00_12	Hom Dip	38	C	10	
36890	YGR025W	chr00_12	Hom Dip	38	C	11	
36893	YJR069C	chr00_12	Hom Dip	38	C	12	
36894	YJR070C	chr00_12	Hom Dip	38	D	1	
